repo_owner,repo_name,issue_number,title,body_length,num_labels,created_at,closed_at,num_comments,has_gfi_label,days_open,resolver,resolver_commit_count,is_newcomer_resolver,resolution_method,confidence_score
kubernetes,kubernetes,101679,"Server logs flooded with Skipping invalid IP",2344,4,2021-04-30T18:43:44Z,2021-05-13T21:15:20Z,6,1,13,fenngwd,1,1,pr,high
kubernetes,kubernetes,101309,"Misnamed feature gate in API server help",1587,6,2021-04-21T08:41:43Z,2021-05-01T21:30:00Z,9,1,10,amanchourasiya,1,1,pr,high
kubernetes,kubernetes,99966,"sched: cleanup clusterEventReg from pkg/scheduler/internal/queue/events.go",358,6,2021-03-08T23:34:22Z,2021-04-24T18:12:57Z,15,1,46,minbaev,3,0,pr,medium
kubernetes,kubernetes,93795,"test/integration/scheduler_perf: make sure each testCase and workload has a unique name",676,5,2020-08-07T19:18:25Z,2021-04-11T02:03:31Z,17,1,246,nicomitchell,2,1,pr,high
kubernetes,kubernetes,96512,"cheking UID's in windows, follow on (quick pr)",593,5,2020-11-12T15:14:21Z,2021-03-12T03:08:18Z,16,1,119,perithompson,1,1,pr,high
kubernetes,kubernetes,99934,"Improve concurrency for hack/verify-structured-logging.sh",683,6,2021-03-08T07:07:03Z,2021-03-09T11:22:50Z,8,1,1,learner0810,0,1,pr,medium
kubernetes,kubernetes,91042,"Add test coverage for SelfSubjectRulesReview and node authorizer",239,6,2020-05-13T02:27:25Z,2021-02-13T21:14:17Z,17,1,276,liggitt,1556,0,pr,medium
kubernetes,kubernetes,95707,"Remove WindowsGMSA and WindowsRunAsUserName feature gates in 1.20",306,5,2020-10-19T16:22:30Z,2021-01-30T09:03:48Z,25,1,102,ialidzhikov,38,0,pr,high
kubernetes,kubernetes,94091,"build/README.md suggests using outdated docker-machine",627,5,2020-08-18T22:31:05Z,2021-01-19T16:41:32Z,21,1,153,jesusha123,6,0,pr,medium
kubernetes,kubernetes,97929,"Switch to new location and version for cfssl and cfssljson (cfssl and cfssljson installed via ./hack/local-cluster-up.sh broken)",419,4,2021-01-11T21:26:13Z,2021-01-13T05:10:37Z,7,1,1,Haleygo,0,1,pr,high
kubernetes,kubernetes,90047,"ESIPP [Slow] should handle updates to ExternalTrafficPolicy field is failing in 5k-node tests",1188,5,2020-04-10T11:30:30Z,2021-01-11T13:28:22Z,25,1,276,knight42,56,0,pr,high
kubernetes,kubernetes,89874,"Need better debug logging for patch operations",809,5,2020-04-06T04:57:29Z,2020-12-19T22:20:10Z,23,1,257,,,,,
kubernetes,kubernetes,35054,"kubectl --v= is underdocumented",507,5,2016-10-18T17:49:21Z,2018-12-21T13:53:12Z,37,1,793,MalloZup,1,1,pr,high
kubernetes,kubernetes,89082,"IntStr GetValueFromIntOrPercent assumes all strings are percentages",2788,4,2020-03-12T12:06:33Z,2020-10-06T03:00:20Z,18,1,207,renatoviana12,1,1,pr,high
kubernetes,kubernetes,94602,"core v1 Event API needs improvement?",1333,4,2020-09-08T04:01:05Z,2020-10-05T13:23:06Z,17,1,27,yashvardhan-kukreja,1,1,pr,high
kubernetes,kubernetes,94240,"write unit tests for azure_storageaccount.go",450,5,2020-08-26T02:57:41Z,2020-09-29T04:31:25Z,8,1,34,antcs,1,1,pr,high
kubernetes,kubernetes,94499,"Feature gate ExternalPolicyForExternalIP is GA - when does it get removed?",69,4,2020-09-03T22:58:46Z,2020-09-16T19:35:21Z,11,1,12,knabben,15,0,pr,high
kubernetes,kubernetes,94497,"Feature gate SupportIPVSProxyMode is GA - when does it get removed?",69,6,2020-09-03T22:58:41Z,2020-09-10T02:35:45Z,9,1,6,tangwz,1,1,pr,high
kubernetes,kubernetes,93608,"Support for --register-with-taints in kubemark hollow-kubelet args",640,4,2020-07-31T17:02:25Z,2020-09-07T08:33:42Z,9,1,37,kshitijcode,1,1,pr,high
kubernetes,kubernetes,93949,"Analytics link not working in main README.md",434,5,2020-08-12T22:16:22Z,2020-09-03T13:16:10Z,10,1,21,avr1254,1,1,pr,high
kubernetes,kubernetes,72158,"Update docs to indicate that API values of []byte are always base64-encoded",644,4,2018-12-18T15:45:46Z,2020-08-29T21:36:41Z,24,1,620,SgtCoDFish,0,1,pr,medium
kubernetes,kubernetes,81121,"Port parsing can overflow (TOB-K8S-015: Overflows when using strconv.Atoi and downcasting the result)",7259,9,2019-08-08T02:03:36Z,2020-08-28T18:36:38Z,26,1,386,thockin,1410,0,pr,medium
kubernetes,kubernetes,93662,"Cleanup wait forever loops in pv_controller_test.go",663,4,2020-08-03T20:05:26Z,2020-08-28T15:04:18Z,4,1,24,zhouya0,41,0,pr,high
kubernetes,kubernetes,92996,"Add unit test for `pkg/kubelet/util/util_unix.go#GetAddressAndDialer`",1136,4,2020-07-11T23:38:18Z,2020-08-28T13:36:05Z,7,1,47,FreeZhang61,1,1,pr,high
kubernetes,kubernetes,91313,"Add unit test coverage for `pkg/kubelet/types/pod_update.go`",921,4,2020-05-21T00:21:49Z,2020-08-28T00:55:00Z,7,1,99,knabben,14,0,pr,high
kubernetes,kubernetes,68712,"API docs for job status should clearly explain what fields indicate success or failure",2353,5,2018-09-15T19:55:55Z,2020-08-27T08:19:03Z,23,1,711,somtochiama,4,0,pr,high
kubernetes,kubernetes,93965,"isNodeConditionSetAsExpected code duplicated, needs comments",375,4,2020-08-13T15:45:41Z,2020-08-18T12:04:41Z,5,1,4,,,,,
kubernetes,kubernetes,93744,"scheduler PreFilter NodePorts plugins  clean up getContainerPorts Loop  naming ",1022,4,2020-08-06T09:13:44Z,2020-08-12T02:40:53Z,5,1,5,,,,,
kubernetes,kubernetes,92672,"Get Kubelet address from kubelet config during node e2e tests",934,4,2020-07-01T01:13:25Z,2020-07-09T16:09:29Z,4,1,8,knabben,13,0,pr,high
kubernetes,kubernetes,92561,"Typo of PercentageOfNodesToScore",472,3,2020-06-26T23:53:29Z,2020-07-02T18:44:55Z,5,1,5,satishbellapu,1,1,pr,medium
kubernetes,kubernetes,91994,"Renaming DefaultPodTopologySpread plugin",583,4,2020-06-10T17:38:22Z,2020-06-30T01:34:59Z,15,1,19,rakeshreddybandi,1,1,pr,high
kubernetes,kubernetes,79523,"Support UDP with AWS NLB",746,5,2019-06-28T11:24:38Z,2020-06-25T04:40:37Z,54,1,362,kishorj,1,1,pr,high
kubernetes,kubernetes,90208,"Fix staticcheck failures",3682,4,2020-04-16T13:34:41Z,2020-06-23T02:11:09Z,9,1,67,tangcong,5,0,pr,medium
kubernetes,kubernetes,91944,"imagePullPolicy when defined without a value defaults to Always not to IfNotPresent ",769,4,2020-06-09T12:45:14Z,2020-06-20T05:44:40Z,8,1,10,rvmzes,0,1,pr,high
kubernetes,kubernetes,92320,"Rename NodeImageWhiteList",649,5,2020-06-19T19:40:44Z,2020-06-20T04:52:23Z,7,1,0,wfernandes,0,1,pr,high
kubernetes,kubernetes,91404,"API-server repair considers ports with same port number but different protocols as same",1820,4,2020-05-25T08:17:14Z,2020-06-16T01:14:11Z,14,1,21,knight42,13,0,pr,high
kubernetes,kubernetes,91165,"EnvVarSource doc was wrong",1255,5,2020-05-16T12:11:43Z,2020-05-19T07:51:41Z,4,1,2,wawa0210,17,0,pr,high
kubernetes,kubernetes,90632,"Incomplete list of operations for admission webhook",1179,4,2020-04-30T04:50:38Z,2020-05-09T01:27:53Z,6,1,8,helenfeng737,0,1,pr,high
kubernetes,kubernetes,86547,"It's impossible to restart master in private clusters created via kube-up (provider GCE)",579,5,2019-12-23T10:13:20Z,2020-04-24T16:38:08Z,8,1,123,bartekzurawski,1,1,pr,high
kubernetes,kubernetes,89960,"Human readable duration formats exact year inconsistently",1951,4,2020-04-08T14:09:11Z,2020-04-18T00:23:37Z,20,1,9,bitscuit,2,1,pr,high
kubernetes,kubernetes,27744,"Log version/build info as the first line of every glog log from every binary",157,6,2016-06-21T00:54:59Z,2020-04-17T01:01:53Z,37,1,1396,mml,134,0,pr,medium
kubernetes,kubernetes,88738,"Missing validation for HPA annotation",2424,5,2020-03-02T19:08:06Z,2020-04-09T21:15:49Z,19,1,38,liggitt,1352,0,pr,high
kubernetes,kubernetes,77024,"Remove dependency on ghodss/yaml",903,5,2019-04-24T19:55:56Z,2020-04-09T03:57:44Z,18,1,350,rohitsardesai83,1,1,pr,medium
kubernetes,kubernetes,89265,"kube-proxy should treat failure to bind to a port as fatal",552,4,2020-03-19T18:14:05Z,2020-04-09T01:29:53Z,5,1,20,SataQiu,232,0,pr,medium
kubernetes,kubernetes,89458,"Inaccurate logging when RBAC Authorizer returns DecisionNoOpinion",1410,3,2020-03-25T03:59:45Z,2020-04-08T20:37:45Z,5,1,14,gauravsofat,1,1,pr,high
kubernetes,kubernetes,34059,"destroy the ""Expect(err).NotTo(HaveOccurred())"" anti-pattern in e2e tests",924,9,2016-10-04T22:54:15Z,2020-03-31T20:09:29Z,45,1,1273,vikramk7,1,1,pr,high
kubernetes,kubernetes,69896,"Remove hyperkube short aliases",859,5,2018-10-16T20:57:48Z,2019-05-08T11:54:35Z,23,1,203,dims,303,0,pr,high
kubernetes,kubernetes,79209,"Connect lower level traces to surrounding request handling trace",2838,5,2019-06-20T04:29:09Z,2020-02-11T04:19:29Z,24,1,235,jpbetz,97,0,pr,medium
kubernetes,kubernetes,66766,"kube-proxy: node-port ipv6 port open on v4 cluster ",2466,5,2018-07-30T10:02:00Z,2020-02-14T07:54:18Z,23,1,563,michaelbeaumont,1,1,pr,high
kubernetes,kubernetes,75191,"FC Plugin Support for Mount Options",1129,4,2019-03-08T16:43:37Z,2020-02-07T13:55:57Z,20,1,335,ejweber,1,1,pr,high
kubernetes,kubernetes,70421,"change service port with aws nlb ，old security group rules not deleted",2040,6,2018-10-30T11:24:49Z,2020-01-24T11:25:58Z,17,1,451,,,,,
kubernetes,kubernetes,72915,"build/run.sh hangs on stopping rsync container ",4513,4,2019-01-15T13:15:50Z,2020-01-16T10:18:47Z,18,1,365,,,,,
kubernetes,kubernetes,79832,"Different Webhook with same name have same label-value in metric webhook_admission_duration_seconds",1236,6,2019-07-05T10:23:32Z,2019-12-12T04:29:27Z,14,1,159,,,,,
kubernetes,kubernetes,73360,"kube-proxy: ipv4/ipv6 mix crashes: KUBE-MARK-DROP':No such file or directory",2499,3,2019-01-26T23:07:38Z,2019-11-09T22:13:22Z,15,1,286,,,,,
kubernetes,kubernetes,73527,"Creating selectors is expensive in EndpointsController",1241,7,2019-01-30T13:44:55Z,2019-11-07T02:47:02Z,23,1,280,gongguan,0,1,pr,high
kubernetes,kubernetes,83458,"Scheduler cache.GetNodeInfo should return IsNotFound error if applicable",1208,4,2019-10-03T16:37:18Z,2019-10-22T04:12:00Z,13,1,18,phiremande,1,1,pr,high
kubernetes,kubernetes,83085,"Azure File Premium Persistent Volume fails due to HTTP 400 error",4560,5,2019-09-24T20:57:32Z,2019-10-22T01:34:17Z,10,1,27,,,,,
kubernetes,kubernetes,83464,"Change scheduler pod_preemption_victims from Gauge to Histogram",351,4,2019-10-03T19:27:59Z,2019-10-11T17:53:44Z,6,1,7,Tabrizian,1,1,pr,high
kubernetes,kubernetes,67777,"HPA metrics client assumes all resources are namespaced",460,5,2018-08-23T17:39:36Z,2019-10-06T10:27:46Z,29,1,408,,,,,
kubernetes,kubernetes,81526,"Many links in API documentation broken",843,4,2019-08-16T19:09:15Z,2019-10-03T13:11:53Z,15,1,47,lblackstone,1,1,pr,medium
kubernetes,kubernetes,75491,"Remove make-symlink parameter in hyperkube in 1.16",98,4,2019-03-20T01:00:24Z,2019-07-11T17:09:09Z,8,1,113,Pothulapati,1,1,pr,high
kubernetes,kubernetes,83244,"[framework] a consistent interface for plugin extended functionality",1863,4,2019-09-27T13:41:09Z,2019-10-01T20:01:13Z,13,1,4,notpad,1,1,pr,high
kubernetes,kubernetes,15636,"decouple dbus and iptables",91,5,2015-10-14T15:55:13Z,2019-09-17T17:58:04Z,14,1,1434,danwinship,68,0,pr,high
kubernetes,kubernetes,62185,"clients: port exec-based client auth provider to non go-lang clients",654,8,2018-04-06T00:23:13Z,2019-09-10T21:39:50Z,17,1,522,naumvd95,0,1,pr,medium
kubernetes,kubernetes,15863,"Cleanup: Audit log and error capitalization",204,5,2015-10-19T18:18:22Z,2019-08-26T08:23:43Z,37,1,1406,wangyx1992,0,1,pr,high
kubernetes,kubernetes,50564,"Sign error in comment on resource.ScaledValue",1209,5,2017-08-13T03:52:51Z,2019-08-08T17:03:33Z,32,1,725,josiahbjorgaard,1,1,pr,high
kubernetes,kubernetes,79835,"Remove panic in staging/src/k8s.io/apiserver/pkg/storage/etcd3/store.go",321,4,2019-07-05T10:55:33Z,2019-07-06T10:30:35Z,5,1,0,caohe,1,1,pr,high
kubernetes,kubernetes,77273,"test/soak/cauldron uses Docker Hub to push/pull image",804,5,2019-04-30T17:44:27Z,2019-05-07T04:32:19Z,1,1,6,rusik69,0,1,pr,high
kubernetes,kubernetes,68231,"update doc.go in staging/ repositories",1366,5,2018-09-04T15:57:47Z,2019-06-29T11:41:23Z,12,1,297,brsmsn,1,1,pr,high
kubernetes,kubernetes,78285,"kube-proxy depricated flags are misorganized",354,7,2019-05-24T08:42:24Z,2019-05-29T12:33:30Z,6,1,5,zanetworker,2,1,pr,high
kubernetes,kubernetes,69904,"Add volume test cases for Windows",915,4,2018-10-17T00:23:42Z,2019-05-08T20:28:19Z,15,1,203,vyta,17,0,pr,medium
kubernetes,kubernetes,75567,"Add-On manager should not be creating kube-system namespace",916,4,2019-03-21T23:36:08Z,2019-04-15T18:46:40Z,10,1,24,hprateek43,1,1,pr,high
kubernetes,kubernetes,68201,"Upate import-boss restrictions ",1985,4,2018-09-03T23:30:51Z,2019-04-13T22:34:47Z,18,1,221,mkenigs,1,1,pr,medium
kubernetes,kubernetes,71016,"Update golang.org/x/net/http2 vendored files",166,2,2018-11-14T01:03:50Z,2019-03-19T12:02:10Z,11,1,125,dims,292,0,pr,high
kubernetes,kubernetes,58640,"Manifests in test/e2e/testing-manifests/ingress related to GCE should be in a separate folder.",68,4,2018-01-22T23:34:27Z,2019-03-13T17:39:36Z,13,1,414,vllry,11,0,pr,high
kubernetes,kubernetes,55219,"Literal ""$Format"" in API server logs",1074,5,2017-11-07T07:53:39Z,2019-03-09T11:55:18Z,31,1,487,,,,,
kubernetes,kubernetes,73327,"Need NodePort test for mixed-OS clusters",2827,4,2019-01-25T19:46:03Z,2019-03-07T14:35:06Z,21,1,40,brusMX,1,1,pr,high
kubernetes,kubernetes,70588,"[RFE] Allow to override default AWS endpoint",1672,3,2018-11-02T15:45:12Z,2019-01-29T20:49:51Z,10,1,88,ampsingram,11,0,pr,high
kubernetes,kubernetes,69776,"Updating vendored dependencies for Kubernetes 1.13",12533,3,2018-10-13T23:37:01Z,2018-11-08T20:01:28Z,22,1,25,ash2k,57,0,pr,medium
kubernetes,kubernetes,73882,"1000s of warnings: FindExpandablePluginBySpec err:no volume plugin matched",1977,3,2019-02-10T00:33:13Z,2019-02-20T07:20:42Z,1,1,10,danielqsj,63,0,pr,high
kubernetes,kubernetes,73361,"Replace kubernetes/pkg/util/net/sets with code in k8s.io/utils/net/",353,2,2019-01-26T23:50:55Z,2019-02-04T19:43:15Z,2,1,8,ashishranjan738,1,1,pr,high
kubernetes,kubernetes,73385,"Replace kubernetes/pkg/util/strings with k8s.io/utils/tree/master/strings",339,2,2019-01-28T03:52:18Z,2019-02-02T01:40:14Z,4,1,4,danielqsj,45,0,pr,medium
kubernetes,kubernetes,73384,"Replace kubernetes/pkg/util/keymutex with k8s.io/utils/tree/master/keymutex",342,2,2019-01-28T03:50:03Z,2019-01-31T17:56:20Z,2,1,3,danielqsj,45,0,pr,high
kubernetes,kubernetes,71866,"[scheduler cleanup phase 2]: Move predicate and priority registration into their own packages",1308,4,2018-12-07T23:29:13Z,2018-12-22T18:39:42Z,14,1,14,bhavin192,1,1,pr,high
kubernetes,kubernetes,71867,"[scheduler cleanup phase 2]: Move compatibility_test.go to `pkg/scheduler/api`",654,5,2018-12-07T23:29:15Z,2018-12-21T06:39:10Z,9,1,13,huynguyennovem,0,1,pr,high
kubernetes,kubernetes,70198,"Add an impersonation test case to the audit E2E test",278,6,2018-10-24T18:53:48Z,2018-12-18T20:30:12Z,18,1,55,dczombera,1,1,pr,high
kubernetes,kubernetes,70145,"Some commands do not show glog flags",1003,3,2018-10-23T20:58:36Z,2018-11-23T03:55:41Z,9,1,30,imjching,4,0,pr,medium
kubernetes,kubernetes,69011,"Use http.Error() instead of writing responses directly",1313,5,2018-09-24T21:49:13Z,2018-10-23T22:31:55Z,1,1,29,ibrasho,3,0,pr,high
kubernetes,kubernetes,68964,"[scheduler cleanup phase 1]: Simplify kube-scheduler’s server.go `run`",762,4,2018-09-21T22:13:45Z,2018-09-27T14:18:11Z,2,1,5,shubheksha,3,0,pr,high
kubernetes,kubernetes,68235,"master/staging/README.md is out of date",212,4,2018-09-04T16:45:40Z,2018-09-18T01:03:55Z,7,1,13,stantonxu,2,1,pr,high
pytorch,pytorch,135954,"Torch Inductor Windows Path Escape Characters",25578,5,2024-09-13T03:58:57Z,2025-09-17T23:39:43Z,10,1,369,ghostspiders,7,0,commit,medium
pytorch,pytorch,142306,"Improve typing of args and kwargs with ParamSpec",1092,4,2024-12-07T17:35:45Z,2025-09-07T18:06:06Z,11,1,274,yijun-lee,1,1,commit,medium
pytorch,pytorch,161080,"torch.export fails for expand_copy when implicit=True",718,4,2025-08-20T19:28:20Z,2025-09-04T18:16:59Z,6,1,14,albertw7711,1,1,commit,medium
pytorch,pytorch,147842,"[inductor] `torch.slice_scatter` throws `AssertionError` when meeting internal `float32`",1817,4,2025-02-25T11:25:00Z,2025-09-02T01:08:29Z,9,1,188,ghostspiders,6,0,commit,medium
pytorch,pytorch,152952,"Remove redundant type aliases of _device for torch.Device",317,3,2025-05-06T14:55:21Z,2025-08-21T00:22:45Z,11,1,106,grantinator,1,1,commit,medium
pytorch,pytorch,159399,"HAS_CUDA in the inductor tests is really HAS_CUDA_AND_TRITON",229,5,2025-07-29T18:58:04Z,2025-08-08T15:44:55Z,9,1,9,ghostspiders,3,0,commit,medium
pytorch,pytorch,152280,"Update `torch/nn/modules/conv.py` to use Literal for support padding modes",486,4,2025-04-27T15:36:16Z,2025-07-25T23:05:05Z,9,1,89,PyDevC,1,1,commit,medium
pytorch,pytorch,157474,"[AOTI] Unit test for testing load_state_dict and",1368,5,2025-07-02T17:30:37Z,2025-07-15T21:17:27Z,4,1,13,dsashidh,4,0,commit,medium
pytorch,pytorch,103194,"[inductor] test_fft_real_inputs fails with dynamic shapes",3571,5,2023-06-07T20:08:07Z,2025-07-11T03:45:16Z,3,1,764,,,,,
pytorch,pytorch,60531,"Enhanced torch.chunk and torch.split ",3198,3,2021-06-23T11:33:26Z,2025-07-03T10:21:08Z,20,1,1470,,,,,
pytorch,pytorch,141262,"Use expecttest in test_compiled_optimizers.py",358,6,2024-11-21T18:55:19Z,2025-06-27T06:29:53Z,11,1,217,zeshengzong,105,0,commit,medium
pytorch,pytorch,136075,"torch._dynamo.exc.Unsupported: builtin: bool [<class 'torch._dynamo.variables.tensor.SymNodeVariable'>] False",665,6,2024-09-14T04:47:47Z,2025-06-23T15:53:18Z,7,1,282,StrongerXi,125,0,commit,medium
pytorch,pytorch,115992,"Please implement the batching rule for torch.matrix_exp.",820,4,2023-12-17T06:37:30Z,2025-06-18T17:35:39Z,8,1,549,b-vitamins,1,1,commit,medium
pytorch,pytorch,155718,"[cutlass backend] Add cutlass 3x support ops config to control which ops to do cutlass lowerings on",1003,5,2025-06-11T16:44:21Z,2025-06-14T08:19:56Z,2,1,2,penknife6153,2,1,commit,medium
pytorch,pytorch,155307,"[inductor] Improve GEMM loggings for torch.bmm",1702,5,2025-06-06T03:10:53Z,2025-06-11T16:57:43Z,3,1,5,penknife6153,1,1,commit,medium
pytorch,pytorch,138412,"`_amp_foreach_non_finite_check_and_unscale_` can be torch.compiled inside torch.amp, but not in identical code outside it",16108,5,2024-10-20T03:37:35Z,2025-06-03T18:18:44Z,9,1,226,StrongerXi,123,0,commit,medium
pytorch,pytorch,153298,"Cleanup autotune_fallback_to_aten post-deprecation",709,4,2025-05-10T00:04:47Z,2025-05-29T20:30:01Z,14,1,19,joaquinmartis,1,1,commit,medium
pytorch,pytorch,153392,"[inductor] Make precompilation_timeout_seconds into a config instead of hardcoded it as 3600",692,5,2025-05-12T17:52:24Z,2025-05-22T06:44:04Z,11,1,9,noor-malaika,1,1,commit,medium
pytorch,pytorch,153646,"[dynamo, logging] Move extra graph_code logging to a verbose artifact",3478,5,2025-05-15T18:48:25Z,2025-05-21T18:32:02Z,3,1,5,deyshift,1,1,commit,medium
pytorch,pytorch,130557,"Dynamo set impl. does not support `intersection(...)` method",837,6,2024-07-11T18:02:16Z,2024-07-14T10:44:28Z,4,1,2,awayzjj,4,0,commit,medium
pytorch,pytorch,81075,"[ONNX] Support opset 17 operators",761,5,2022-07-08T00:47:14Z,2023-11-06T20:50:53Z,31,1,486,1-800-BAD-CODE,0,1,pr,medium
pytorch,pytorch,152847,"Clean up CUTLASS_VERSION post cutlass version update",362,5,2025-05-05T18:25:03Z,2025-05-08T08:32:36Z,4,1,2,narekmalk,1,1,commit,medium
pytorch,pytorch,150850,"[BE] Add FrozenOrderedSet",293,4,2025-04-08T15:12:44Z,2025-04-17T14:06:30Z,6,1,8,,,,,
pytorch,pytorch,133253,"Triton tl.reinterpret is not Dynamo traceable",5688,5,2024-08-12T18:56:09Z,2025-03-31T18:14:44Z,11,1,230,Lazarus42,1,1,pr,high
pytorch,pytorch,144607,"broken `torch.compile` with `""meta""` device tensors",7259,6,2025-01-11T05:10:15Z,2025-03-28T15:14:34Z,9,1,76,,,,,
pytorch,pytorch,149572,"Cleanup ctx manager state management",573,5,2025-03-19T22:56:16Z,2025-03-25T17:54:54Z,1,1,5,,,,,
pytorch,pytorch,135087,"[export] _fft_r2c does not support dynamic shapes",17171,5,2024-09-04T03:25:56Z,2025-01-27T04:26:06Z,10,1,145,ezyang,3282,0,commit,medium
pytorch,pytorch,136481,"dataclasses.replace not supported by dynamo",9295,5,2024-09-23T22:39:48Z,2025-03-05T18:15:51Z,2,1,162,,,,,
pytorch,pytorch,133637,"Very large memory increase when combining bfloat16 autocast with torch.compile",5622,6,2024-08-15T22:06:42Z,2025-02-28T05:34:09Z,9,1,196,,,,,
pytorch,pytorch,147627,"Enforce full FIPS compliance with hashlib - ruff rule S324 on python 3.9+",1253,5,2025-02-21T15:07:50Z,2025-02-25T18:27:36Z,0,1,4,zeshengzong,56,0,commit,medium
pytorch,pytorch,147236,"Enforce FIPS compliance on Pytorch on python 3.9+",768,5,2025-02-14T23:22:43Z,2025-02-20T20:13:28Z,10,1,5,dtrifiro,1,1,pr,medium
pytorch,pytorch,136862,"Cleanup stale Dynamo feature flags",2549,5,2024-09-27T15:17:10Z,2024-12-31T09:27:45Z,13,1,94,vinayak912002,1,1,commit,medium
